qtd_ponto_url,qtd_hifen_url,qtd_underline_url,qtd_barra_url,qtd_interrogacao_url,qtd_igual_url,qtd_arroba_url,qtd_comercial_url,qtd_exclamacao_url,qtd_espaco_url,qtd_til_url,qtd_virgula_url,qtd_mais_url,qtd_asterisco_url,qtd_hashtag_url,qtd_cifrao_url,qtd_porcento_url,qtd_tld_url,comprimento_url,qtd_ponto_dominio,qtd_hifen_dominio,qtd_underline_dominio,qtd_barra_dominio,qtd_interrogacao_dominio,qtd_igual_dominio,qtd_arroba_dominio,qtd_comercial_dominio,qtd_exclamacao_dominio,qtd_espaco_dominio,qtd_til_dominio,qtd_virgula_dominio,qtd_mais_dominio,qtd_asterisco_dominio,qtd_hashtag_dominio,qtd_cifrao_dominio,qtd_porcento_dominio,qtd_vogais_dominio,comprimento_dominio,formato_ip_dominio,server_client_dominio,qtd_ponto_diretorio,qtd_hifen_diretorio,qtd_underline_diretorio,qtd_barra_diretorio,qtd_interrogacao_diretorio,qtd_igual_diretorio,qtd_arroba_diretorio,qtd_comercial_diretorio,qtd_exclamacao_diretorio,qtd_espaco_diretorio,qtd_til_diretorio,qtd_virgula_diretorio,qtd_mais_diretorio,qtd_asterisco_diretorio,qtd_hashtag_diretorio,qtd_cifrao_diretorio,qtd_porcento_diretorio,comprimento_diretorio,qtd_ponto_arquivo,qtd_hifen_arquivo,qtd_underline_arquivo,qtd_barra_arquivo,qtd_interrogacao_arquivo,qtd_igual_arquivo,qtd_arroba_arquivo,qtd_comercial_arquivo,qtd_exclamacao_arquivo,qtd_espaco_arquivo,qtd_til_arquivo,qtd_virgula_arquivo,qtd_mais_arquivo,qtd_asterisco_arquivo,qtd_hashtag_arquivo,qtd_cifrao_arquivo,qtd_porcento_arquivo,comprimento_arquivo,qtd_ponto_parametros,qtd_hifen_parametros,qtd_underline_parametros,qtd_barra_parametros,qtd_interrogacao_parametros,qtd_igual_parametros,qtd_arroba_parametros,qtd_comercial_parametros,qtd_exclamacao_parametros,qtd_espaco_parametros,qtd_til_parametros,qtd_virgula_parametros,qtd_mais_parametros,qtd_asterisco_parametros,qtd_hashtag_parametros,qtd_cifrao_parametros,qtd_porcento_parametros,comprimento_parametros,presenca_tld_argumentos,qtd_parametros,email_na_url,extensao_arquivo,localizacao_geografica_ip,numero_as_ip,ptr_ip,tempo_ativacao_dominio,tempo_expiracao_dominio,qtd_ip_resolvido,qtd_nameservers,qtd_servidores_mx,valor_ttl_associado,certificado_tls_ssl,qtd_redirecionamentos,url_indexada_no_google,dominio_indexado_no_google,url_encurtada,phishing
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,False,False,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,?,?,?,?,0,4,?,False,?,False,False,False,1
4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,False,False,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,php,cphost0104.servidorwebfacil.com.,?,?,1,2,1,14035,False,?,False,False,False,1
5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,False,False,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,php,static.171.226.47.78.clients.your-server.de.,?,?,1,5,1,564,False,?,False,False,False,1
3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,False,False,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,php,?,?,?,?,3,4,?,False,?,False,False,False,1
4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,False,False,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,html,?,?,?,1,0,0,883,False,?,False,False,False,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,False,False,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,False,?,180.136.102.34.bc.googleusercontent.com.,8314,450,1,2,2,598,False,0,False,False,False,1
